time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
2.915,956.994,346.772,70.0817,0.0763684,0.0100273,74.9982
2.926,959.298,346.776,70.1256,0.0767366,0.0100275,74.9982
2.937,961.602,346.779,70.1694,0.0771057,0.0100277,74.9982
2.948,963.906,346.783,70.2129,0.0774756,0.0100279,74.9981
2.959,966.211,346.786,70.2562,0.0778464,0.0100281,74.9981
2.97,968.515,346.79,70.2994,0.0782181,0.0100283,74.9981
2.981,970.819,346.794,70.3424,0.0785907,0.0100285,74.9981
2.992,973.123,346.797,70.3852,0.0789642,0.0100288,74.9981
3.003,975.427,346.801,70.4278,0.0793386,0.010029,74.9981
3.014,977.731,346.805,70.4702,0.0797139,0.0100292,74.9981
3.025,980.035,346.809,70.5125,0.08009,0.0100294,74.9981
3.036,982.339,346.812,70.5545,0.080467,0.0100296,74.9981
3.047,984.643,346.816,70.5964,0.0808449,0.0100298,74.9981
3.058,986.947,346.82,70.6382,0.0812237,0.0100301,74.9981
3.069,989.251,346.824,70.6797,0.0816034,0.0100303,74.9981
3.08,991.555,346.828,70.7211,0.081984,0.0100305,74.9981
3.091,993.859,346.832,70.7623,0.0823654,0.0100307,74.9981
3.102,996.163,346.835,70.8034,0.0827478,0.0100309,74.998
3.113,998.467,346.839,70.8442,0.083131,0.0100312,74.998
3.124,1000.77,346.843,70.8849,0.0835151,0.0100314,74.998
3.135,1003.08,346.847,70.9255,0.0839001,0.0100316,74.998
3.146,1005.38,346.851,70.9658,0.0842859,0.0100319,74.998
3.157,1007.68,346.855,71.006,0.0846727,0.0100321,74.998
3.168,1009.99,346.859,71.046,0.0850603,0.0100323,74.998
3.179,1012.29,346.863,71.0859,0.0854489,0.0100325,74.998
3.19,1014.6,346.867,71.1256,0.0858383,0.0100328,74.998
3.201,1016.9,346.871,71.1652,0.0862286,0.010033,74.998
3.212,1019.2,346.875,71.2045,0.0866198,0.0100332,74.998
3.223,1021.51,346.879,71.2438,0.0870118,0.0100335,74.998
3.234,1023.81,346.883,71.2828,0.0874048,0.0100337,74.998
3.245,1026.12,346.887,71.3217,0.0877986,0.010034,74.998
