x,relative_density,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
2367,0.0234899,37541.2,47653.8,38.2307,112.594,181.423
2368,0.0234899,37533.5,47659.8,38.2215,112.548,181.469
2369,0.0234899,37525.9,47665.8,38.2123,112.502,181.515
2370,0.0234899,37518.2,47671.8,38.2031,112.456,181.561
2371,0.0234899,37510.6,47677.8,38.1939,112.41,181.607
2372,0.0234899,37503,47683.9,38.1848,112.365,181.652
2373,0.0234899,37495.3,47689.9,38.1756,112.319,181.698
2374,0.0234899,37487.7,47695.9,38.1664,112.273,181.744
2375,0.0234899,37480,47701.9,38.1572,112.227,181.79
2376,0.0234899,37472.4,47707.9,38.1481,112.182,181.836
2377,0.0234899,37464.8,47713.9,38.1389,112.136,181.881
2378,0.0234899,37457.1,47719.9,38.1297,112.09,181.927
2379,0.0234899,37449.5,47725.9,38.1205,112.044,181.973
2380,0.0234899,37441.9,47731.8,38.1114,111.999,182.018
2381,0.0234899,37434.2,47737.8,38.1022,111.953,182.064
2382,0.0234899,37426.6,47743.8,38.093,111.907,182.11
2383,0.0223714,37419.3,47749.5,38.0843,111.864,182.153
2384,0.0234899,37411.7,47755.5,38.0752,111.818,182.199
2385,0.0234899,37404,47761.5,38.066,111.773,182.244
2386,0.0234899,37396.4,47767.5,38.0568,111.727,182.29
2387,0.0234899,37388.8,47773.4,38.0477,111.681,182.336
2388,0.0234899,37381.1,47779.4,38.0385,111.636,182.381
2389,0.0234899,37373.5,47785.4,38.0294,111.59,182.427
2390,0.0234899,37365.9,47791.3,38.0202,111.545,182.472
2391,0.0234899,37358.3,47797.3,38.0111,111.499,182.518
2392,0.0234899,37350.6,47803.3,38.002,111.454,182.563
2393,0.0234899,37343,47809.2,37.9928,111.408,182.609
2394,0.0234899,37335.4,47815.2,37.9837,111.363,182.654
2395,0.0234899,37327.7,47821.1,37.9745,111.317,182.7
2396,0.0234899,37320.1,47827.1,37.9654,111.272,182.745
2397,0.0223714,37312.9,47832.8,37.9567,111.228,182.789
2398,0.0234899,37305.2,47838.7,37.9476,111.183,182.834
2399,0.0234899,37297.6,47844.6,37.9384,111.137,182.88
2400,0.0234899,37290,47850.6,37.9293,111.092,182.925
2401,0.0234899,37282.4,47856.5,37.9202,111.047,182.97
2402,0.0234899,37274.7,47862.5,37.911,111.001,183.016
2403,0.0234899,37267.1,47868.4,37.9019,110.956,183.061
2404,0.0234899,37259.5,47874.3,37.8928,110.91,183.107
2405,0.0234899,37251.9,47880.3,37.8837,110.865,183.152
2406,0.0223714,37244.6,47885.9,37.875,110.822,183.195
2407,0.0234899,37237,47891.8,37.8659,110.777,183.241
2408,0.0234899,37229.4,47897.8,37.8568,110.731,183.286
2409,0.0234899,37221.8,47903.7,37.8476,110.686,183.331
2410,0.0234899,37214.1,47909.6,37.8385,110.641,183.377
2411,0.0234899,37206.5,47915.5,37.8294,110.595,183.422
2412,0.0234899,37198.9,47921.4,37.8203,110.55,183.467
2413,0.0234899,37191.3,47927.3,37.8112,110.505,183.512
2414,0.0223714,37184,47933,37.8025,110.462,183.555
2415,0.0234899,37176.4,47938.9,37.7934,110.416,183.601
2416,0.0234899,37168.8,47944.8,37.7843,110.371,183.646
2417,0.0234899,37161.2,47950.7,37.7752,110.326,183.691
2418,0.0234899,37153.6,47956.6,37.7661,110.281,183.736
2419,0.0234899,37146,47962.5,37.7571,110.236,183.782
2420,0.0234899,37138.3,47968.4,37.748,110.19,183.827
2421,0.0223714,37131.1,47974,37.7393,110.147,183.87
2422,0.0234899,37123.5,47979.9,37.7302,110.102,183.915
2423,0.0234899,37115.9,47985.8,37.7211,110.057,183.96
2424,0.0234899,37108.3,47991.6,37.712,110.012,184.005
2425,0.0234899,37100.7,47997.5,37.703,109.967,184.05
2426,0.0234899,37093.1,48003.4,37.6939,109.922,184.095
2427,0.0223714,37085.8,48009,37.6852,109.879,184.138
2428,0.0234899,37078.2,48014.9,37.6762,109.834,184.183
2429,0.0234899,37070.6,48020.7,37.6671,109.789,184.228
2430,0.0234899,37063,48026.6,37.658,109.744,184.273
2431,0.0234899,37055.4,48032.5,37.6489,109.699,184.318
2432,0.0234899,37047.8,48038.4,37.6399,109.654,184.363
2433,0.0223714,37040.5,48043.9,37.6312,109.611,184.406
2434,0.0234899,37032.9,48049.8,37.6222,109.566,184.451
2435,0.0234899,37025.3,48055.7,37.6131,109.521,184.496
2436,0.0234899,37017.7,48061.5,37.604,109.476,184.541
2437,0.0234899,37010.1,48067.4,37.595,109.431,184.586
2438,0.0223714,37002.9,48072.9,37.5863,109.388,184.629
2439,0.0234899,36995.3,48078.8,37.5773,109.343,184.674
2440,0.0234899,36987.7,48084.6,37.5682,109.298,184.719
2441,0.0234899,36980.1,48090.5,37.5592,109.253,184.764
2442,0.0234899,36972.5,48096.3,37.5501,109.208,184.809
2443,0.0223714,36965.3,48101.9,37.5415,109.166,184.851
2444,0.0234899,36957.7,48107.7,37.5325,109.121,184.896
2445,0.0234899,36950.1,48113.6,37.5234,109.076,184.941
2446,0.0234899,36942.5,48119.4,37.5144,109.031,184.986
2447,0.0234899,36934.9,48125.2,37.5053,108.986,185.031
2448,0.0223714,36927.6,48130.8,37.4967,108.944,185.073
2449,0.0234899,36920,48136.6,37.4877,108.899,185.118
2450,0.0234899,36912.5,48142.4,37.4786,108.854,185.163
2451,0.0234899,36904.9,48148.2,37.4696,108.809,185.208
2452,0.0223714,36897.6,48153.8,37.461,108.767,185.25
2453,0.0234899,36890,48159.6,37.452,108.722,185.295
2454,0.0234899,36882.5,48165.4,37.4429,108.677,185.34
2455,0.0234899,36874.9,48171.2,37.4339,108.632,185.385
2456,0.0223714,36867.6,48176.7,37.4253,108.59,185.427
2457,0.0234899,36860,48182.6,37.4163,108.545,185.472
2458,0.0234899,36852.5,48188.4,37.4073,108.5,185.517
2459,0.0234899,36844.9,48194.2,37.3982,108.456,185.561
2460,0.0223714,36837.6,48199.7,37.3897,108.413,185.604
2461,0.0234899,36830.1,48205.5,37.3806,108.369,185.649
2462,0.0234899,36822.5,48211.3,37.3716,108.324,185.693
2463,0.0234899,36814.9,48217.1,37.3626,108.279,185.738
2464,0.0223714,36807.7,48222.6,37.354,108.237,185.78
2465,0.0234899,36800.1,48228.4,37.345,108.192,185.825
2466,0.0234899,36792.5,48234.2,37.336,108.148,185.869
2467,0.0234899,36784.9,48239.9,37.327,108.103,185.914
2468,0.0223714,36777.7,48245.4,37.3184,108.061,185.956
2469,0.0234899,36770.1,48251.2,37.3094,108.016,186.001
2470,0.0234899,36762.5,48257,37.3004,107.972,186.046
2471,0.0234899,36755,48262.8,37.2914,107.927,186.09
2472,0.0223714,36747.7,48268.3,37.2829,107.885,186.132
2473,0.0234899,36740.2,48274,37.2739,107.84,186.177
2474,0.0234899,36732.6,48279.8,37.2649,107.796,186.221
2475,0.0223714,36725.4,48285.3,37.2563,107.753,186.264
2476,0.0234899,36717.8,48291,37.2473,107.709,186.308
2477,0.0234899,36710.2,48296.8,37.2383,107.664,186.353
2478,0.0234899,36702.6,48302.6,37.2293,107.62,186.397
2479,0.0223714,36695.4,48308,37.2208,107.578,186.439
2480,0.0234899,36687.9,48313.8,37.2118,107.533,186.484
2481,0.0234899,36680.3,48319.5,37.2028,107.489,186.528
2482,0.0223714,36673.1,48325,37.1943,107.447,186.57
2483,0.0234899,36665.5,48330.8,37.1853,107.402,186.615
2484,0.0234899,36657.9,48336.5,37.1763,107.358,186.659
2485,0.0223714,36650.7,48342,37.1678,107.316,186.701
2486,0.0234899,36643.1,48347.7,37.1588,107.271,186.746
2487,0.0234899,36635.6,48353.4,37.1498,107.227,186.79
2488,0.0223714,36628.4,48358.9,37.1413,107.185,186.832
2489,0.0234899,36620.8,48364.6,37.1323,107.141,186.876
2490,0.0234899,36613.2,48370.4,37.1234,107.096,186.921
2491,0.0223714,36606,48375.8,37.1148,107.054,186.963
2492,0.0234899,36598.5,48381.5,37.1059,107.01,187.007
2493,0.0234899,36590.9,48387.3,37.0969,106.966,187.051
2494,0.0223714,36583.7,48392.7,37.0884,106.924,187.093
2495,0.0234899,36576.1,48398.4,37.0794,106.879,187.138
2496,0.0234899,36568.6,48404.1,37.0705,106.835,187.182
2497,0.0223714,36561.4,48409.6,37.0619,106.793,187.224
2498,0.0234899,36553.8,48415.3,37.053,106.749,187.268
2499,0.0234899,36546.2,48421,37.044,106.705,187.312
2500,0.0223714,36539,48426.4,37.0355,106.663,187.354
2501,0.0234899,36531.5,48432.1,37.0266,106.619,187.398
2502,0.0234899,36523.9,48437.8,37.0176,106.575,187.443
2503,0.0223714,36516.7,48443.3,37.0091,106.533,187.485
2504,0.0234899,36509.2,48449,37.0002,106.488,187.529
2505,0.0234899,36501.6,48454.7,36.9912,106.444,187.573
2506,0.0223714,36494.4,48460.1,36.9827,106.402,187.615
2507,0.0234899,36486.9,48465.8,36.9738,106.358,187.659
2508,0.0234899,36479.3,48471.5,36.9649,106.314,187.703
2509,0.0223714,36472.1,48476.9,36.9564,106.272,187.745
2510,0.0234899,36464.5,48482.6,36.9474,106.228,187.789
2511,0.0223714,36457.4,48488,36.9389,106.186,187.831
2512,0.0234899,36449.8,48493.6,36.93,106.142,187.875
2513,0.0234899,36442.2,48499.3,36.9211,106.098,187.919
2514,0.0223714,36435.1,48504.7,36.9126,106.057,187.961
2515,0.0234899,36427.5,48510.4,36.9037,106.013,188.004
2516,0.0223714,36420.3,48515.8,36.8952,105.971,188.046
2517,0.0234899,36412.8,48521.5,36.8863,105.927,188.09
2518,0.0234899,36405.2,48527.1,36.8774,105.883,188.134
2519,0.0223714,36398,48532.5,36.8689,105.841,188.176
2520,0.0234899,36390.5,48538.2,36.86,105.797,188.22
2521,0.0234899,36382.9,48543.8,36.8511,105.753,188.264
2522,0.0223714,36375.8,48549.2,36.8426,105.712,188.306
2523,0.0234899,36368.2,48554.9,36.8337,105.668,188.349
2524,0.0223714,36361,48560.2,36.8252,105.626,188.391
2525,0.0234899,36353.5,48565.9,36.8163,105.582,188.435
2526,0.0223714,36346.3,48571.3,36.8078,105.54,188.477
2527,0.0234899,36338.7,48576.9,36.7989,105.497,188.52
2528,0.0234899,36331.2,48582.6,36.79,105.453,188.564
2529,0.0223714,36324,48587.9,36.7816,105.411,188.606
2530,0.0234899,36316.5,48593.6,36.7727,105.367,188.65
2531,0.0223714,36309.3,48598.9,36.7642,105.326,188.691
2532,0.0234899,36301.8,48604.6,36.7553,105.282,188.735
2533,0.0234899,36294.2,48610.2,36.7464,105.238,188.779
2534,0.0223714,36287,48615.5,36.738,105.197,188.82
2535,0.0234899,36279.5,48621.2,36.7291,105.153,188.864
2536,0.0223714,36272.3,48626.5,36.7206,105.111,188.906
2537,0.0234899,36264.8,48632.1,36.7117,105.068,188.949
2538,0.0223714,36257.6,48637.5,36.7033,105.026,188.991
2539,0.0234899,36250.1,48643.1,36.6944,104.982,189.035
2540,0.0223714,36242.9,48648.5,36.686,104.941,189.076
2541,0.0234899,36235.4,48654.1,36.6771,104.897,189.12
2542,0.0234899,36227.8,48659.7,36.6682,104.854,189.163
2543,0.0223714,36220.7,48665,36.6598,104.812,189.205
2544,0.0234899,36213.1,48670.6,36.6509,104.769,189.249
2545,0.0223714,36206,48676,36.6425,104.727,189.29
2546,0.0234899,36198.4,48681.6,36.6336,104.684,189.334
2547,0.0223714,36191.3,48686.9,36.6252,104.642,189.375
2548,0.0234899,36183.7,48692.5,36.6163,104.599,189.419
2549,0.0223714,36176.6,48697.8,36.6079,104.557,189.46
2550,0.0234899,36169,48703.4,36.599,104.514,189.504
2551,0.0223714,36161.9,48708.7,36.5906,104.472,189.545
2552,0.0234899,36154.4,48714.3,36.5817,104.429,189.588
2553,0.0234899,36146.8,48719.9,36.5729,104.385,189.632
2554,0.0223714,36139.7,48725.2,36.5645,104.344,189.673
2555,0.0234899,36132.1,48730.8,36.5556,104.3,189.717
2556,0.0223714,36125,48736.1,36.5472,104.259,189.758
2557,0.0234899,36117.5,48741.7,36.5383,104.216,189.801
2558,0.0223714,36110.3,48747,36.5299,104.174,189.843
2559,0.0234899,36102.8,48752.6,36.5211,104.131,189.886
2560,0.0223714,36095.6,48757.9,36.5127,104.09,189.928
2561,0.0234899,36088.1,48763.4,36.5038,104.046,189.971
2562,0.0223714,36080.9,48768.7,36.4954,104.005,190.012
2563,0.0234899,36073.4,48774.3,36.4866,103.962,190.055
2564,0.0223714,36066.3,48779.6,36.4782,103.92,190.097
2565,0.0234899,36058.7,48785.1,36.4694,103.877,190.14
2566,0.0223714,36051.6,48790.4,36.4609,103.836,190.181
2567,0.0234899,36044.1,48796,36.4521,103.793,190.225
2568,0.0223714,36036.9,48801.3,36.4437,103.751,190.266
2569,0.0234899,36029.4,48806.8,36.4349,103.708,190.309
2570,0.0223714,36022.2,48812.1,36.4265,103.667,190.35
2571,0.0234899,36014.7,48817.6,36.4177,103.624,190.393
2572,0.0223714,36007.6,48822.9,36.4093,103.582,190.435
2573,0.0234899,36000.1,48828.4,36.4005,103.539,190.478
2574,0.0223714,35992.9,48833.7,36.3921,103.498,190.519
2575,0.0234899,35985.4,48839.3,36.3833,103.455,190.562
2576,0.0223714,35978.2,48844.5,36.3749,103.414,190.603
2577,0.0223714,35971.1,48849.8,36.3665,103.373,190.644
2578,0.0234899,35963.6,48855.3,36.3577,103.33,190.688
2579,0.0223714,35956.4,48860.6,36.3493,103.289,190.729
2580,0.0234899,35948.9,48866.1,36.3405,103.245,190.772
2581,0.0223714,35941.8,48871.4,36.3321,103.204,190.813
2582,0.0234899,35934.3,48876.9,36.3233,103.161,190.856
2583,0.0223714,35927.1,48882.1,36.3149,103.12,190.897
2584,0.0234899,35919.6,48887.6,36.3062,103.077,190.94
2585,0.0223714,35912.5,48892.9,36.2978,103.036,190.981
2586,0.0234899,35905,48898.4,36.289,102.993,191.024
2587,0.0223714,35897.8,48903.6,36.2806,102.952,191.065
2588,0.0234899,35890.3,48909.2,36.2718,102.909,191.108
2589,0.0223714,35883.2,48914.4,36.2635,102.868,191.149
2590,0.0223714,35876.1,48919.6,36.2551,102.827,191.19
2591,0.0234899,35868.6,48925.1,36.2463,102.784,191.233
2592,0.0223714,35861.4,48930.4,36.238,102.743,191.274
2593,0.0234899,35853.9,48935.9,36.2292,102.7,191.317
2594,0.0223714,35846.8,48941.1,36.2208,102.659,191.358
2595,0.0234899,35839.3,48946.6,36.212,102.617,191.401
2596,0.0223714,35832.1,48951.8,36.2037,102.576,191.441
2597,0.0223714,35825,48957,36.1953,102.535,191.482
2598,0.0234899,35817.5,48962.5,36.1866,102.492,191.525
2599,0.0223714,35810.4,48967.7,36.1782,102.451,191.566
2600,0.0234899,35802.9,48973.2,36.1695,102.408,191.609
2601,0.0223714,35795.8,48978.4,36.1611,102.367,191.65
2602,0.0234899,35788.3,48983.9,36.1523,102.325,191.693
2603,0.0223714,35781.1,48989.1,36.144,102.284,191.733
2604,0.0223714,35774,48994.3,36.1357,102.243,191.774
2605,0.0234899,35766.5,48999.8,36.1269,102.2,191.817
2606,0.0223714,35759.4,49005,36.1186,102.159,191.858
2607,0.0234899,35751.9,49010.4,36.1098,102.117,191.9
2608,0.0223714,35744.8,49015.6,36.1015,102.076,191.941
2609,0.0223714,35737.6,49020.8,36.0931,102.035,191.982
2610,0.0234899,35730.1,49026.3,36.0844,101.992,192.025
2611,0.0223714,35723,49031.5,36.0761,101.952,192.065
2612,0.0234899,35715.5,49036.9,36.0673,101.909,192.108
2613,0.0223714,35708.4,49042.1,36.059,101.868,192.149
2614,0.0223714,35701.3,49047.3,36.0507,101.828,192.189
2615,0.0234899,35693.8,49052.8,36.0419,101.785,192.232
2616,0.0223714,35686.7,49058,36.0336,101.744,192.273
2617,0.0234899,35679.2,49063.4,36.0249,101.702,192.315
2618,0.0223714,35672.1,49068.6,36.0166,101.661,192.356
2619,0.0223714,35665,49073.7,36.0082,101.621,192.396
2620,0.0234899,35657.5,49079.2,35.9995,101.578,192.439
2621,0.0223714,35650.4,49084.4,35.9912,101.537,192.48
2622,0.0223714,35643.2,49089.5,35.9829,101.497,192.52
2623,0.0234899,35635.8,49095,35.9742,101.454,192.563
2624,0.0223714,35628.6,49100.1,35.9659,101.414,192.603
2625,0.0223714,35621.5,49105.3,35.9576,101.373,192.644
2626,0.0234899,35614,49110.7,35.9488,101.331,192.686
2627,0.0223714,35606.9,49115.9,35.9405,101.29,192.727
2628,0.0234899,35599.5,49121.3,35.9318,101.248,192.769
2629,0.0223714,35592.3,49126.4,35.9235,101.207,192.81
2630,0.0223714,35585.2,49131.6,35.9152,101.167,192.85
2631,0.0234899,35577.8,49137,35.9065,101.124,192.893
2632,0.0223714,35570.6,49142.1,35.8982,101.084,192.933
2633,0.0223714,35563.5,49147.3,35.8899,101.044,192.974
2634,0.0234899,35556.1,49152.7,35.8812,101.001,193.016
2635,0.0223714,35549,49157.8,35.8729,100.961,193.056
2636,0.0223714,35541.8,49163,35.8646,100.92,193.097
2637,0.0234899,35534.4,49168.4,35.8559,100.878,193.139
2638,0.0223714,35527.3,49173.5,35.8477,100.838,193.18
2639,0.0223714,35520.2,49178.7,35.8394,100.797,193.22
2640,0.0234899,35512.7,49184,35.8307,100.755,193.262
2641,0.0223714,35505.6,49189.2,35.8224,100.715,193.303
2642,0.0223714,35498.5,49194.3,35.8141,100.674,193.343
2643,0.0234899,35491,49199.7,35.8054,100.632,193.385
2644,0.0223714,35483.9,49204.8,35.7972,100.592,193.426
2645,0.0223714,35476.8,49209.9,35.7889,100.551,193.466
2646,0.0234899,35469.4,49215.3,35.7802,100.509,193.508
2647,0.0223714,35462.3,49220.4,35.7719,100.469,193.548
2648,0.0223714,35455.1,49225.5,35.7637,100.429,193.589
2649,0.0234899,35447.7,49230.9,35.755,100.386,193.631
2650,0.0223714,35440.6,49236,35.7467,100.346,193.671
2651,0.0223714,35433.5,49241.1,35.7385,100.306,193.711
2652,0.0234899,35426,49246.5,35.7298,100.264,193.753
2653,0.0223714,35418.9,49251.6,35.7215,100.224,193.794
2654,0.0223714,35411.8,49256.7,35.7133,100.183,193.834
2655,0.0223714,35404.7,49261.8,35.705,100.143,193.874
2656,0.0234899,35397.3,49267.2,35.6964,100.101,193.916
2657,0.0223714,35390.2,49272.3,35.6881,100.061,193.956
2658,0.0223714,35383.1,49277.4,35.6798,100.021,193.996
2659,0.0234899,35375.6,49282.7,35.6712,99.9787,194.038
2660,0.0223714,35368.6,49287.8,35.6629,99.9386,194.079
2661,0.0223714,35361.5,49292.9,35.6547,99.8985,194.119
2662,0.0223714,35354.4,49298,35.6465,99.8585,194.159
2663,0.0234899,35346.9,49303.3,35.6378,99.8164,194.201
2664,0.0223714,35339.8,49308.4,35.6296,99.7764,194.241
2665,0.0223714,35332.7,49313.5,35.6213,99.7363,194.281
2666,0.0234899,35325.3,49318.8,35.6127,99.6943,194.323
2667,0.0223714,35318.2,49323.9,35.6044,99.6543,194.363
2668,0.0223714,35311.1,49329,35.5962,99.6143,194.403
2669,0.0223714,35304,49334,35.588,99.5743,194.443
2670,0.0234899,35296.6,49339.4,35.5793,99.5323,194.485
2671,0.0223714,35289.5,49344.4,35.5711,99.4924,194.525
2672,0.0223714,35282.4,49349.5,35.5629,99.4524,194.565
2673,0.0234899,35275,49354.8,35.5542,99.4105,194.607
2674,0.0223714,35267.9,49359.9,35.546,99.3706,194.647
2675,0.0223714,35260.8,49364.9,35.5378,99.3307,194.686
2676,0.0223714,35253.7,49370,35.5296,99.2908,194.726
2677,0.0234899,35246.3,49375.3,35.5209,99.2489,194.768
2678,0.0223714,35239.2,49380.4,35.5127,99.209,194.808
2679,0.0223714,35232.1,49385.4,35.5045,99.1691,194.848
2680,0.0223714,35225.1,49390.5,35.4963,99.1293,194.888
2681,0.0234899,35217.6,49395.8,35.4877,99.0875,194.93
2682,0.0223714,35210.5,49400.8,35.4795,99.0476,194.969
2683,0.0223714,35203.5,49405.8,35.4713,99.0078,195.009
2684,0.0223714,35196.4,49410.9,35.463,98.968,195.049
2685,0.0223714,35189.3,49415.9,35.4548,98.9282,195.089
2686,0.0234899,35181.9,49421.2,35.4462,98.8864,195.131
2687,0.0223714,35174.8,49426.3,35.438,98.8467,195.17
2688,0.0223714,35167.7,49431.3,35.4298,98.8069,195.21
2689,0.0223714,35160.7,49436.3,35.4216,98.7672,195.25
2690,0.0234899,35153.2,49441.6,35.413,98.7255,195.292
2691,0.0223714,35146.2,49446.6,35.4048,98.6857,195.331
2692,0.0223714,35139.1,49451.7,35.3966,98.646,195.371
2693,0.0223714,35132,49456.7,35.3884,98.6063,195.411
2694,0.0234899,35124.6,49461.9,35.3798,98.5647,195.452
2695,0.0223714,35117.5,49467,35.3717,98.525,195.492
2696,0.0223714,35110.5,49472,35.3635,98.4854,195.532
2697,0.0223714,35103.4,49477,35.3553,98.4457,195.571
2698,0.0223714,35096.3,49482,35.3471,98.4061,195.611
2699,0.0234899,35088.9,49487.3,35.3385,98.3645,195.653
2700,0.0223714,35081.8,49492.3,35.3303,98.3249,195.692
2701,0.0223714,35074.8,49497.3,35.3222,98.2853,195.732
2702,0.0223714,35067.7,49502.3,35.314,98.2457,195.771
2703,0.0223714,35060.6,49507.3,35.3058,98.2061,195.811
2704,0.0234899,35053.2,49512.5,35.2972,98.1646,195.853
2705,0.0223714,35046.2,49517.5,35.289,98.125,195.892
2706,0.0223714,35039.1,49522.5,35.2809,98.0855,195.932
2707,0.0223714,35032,49527.5,35.2727,98.0459,195.971
2708,0.0223714,35025,49532.5,35.2645,98.0064,196.011
2709,0.0234899,35017.6,49537.8,35.256,97.965,196.052
2710,0.0223714,35010.5,49542.8,35.2478,97.9255,196.092
2711,0.0223714,35003.5,49547.7,35.2396,97.886,196.131
2712,0.0223714,34996.4,49552.7,35.2315,97.8465,196.171
2713,0.0223714,34989.3,49557.7,35.2233,97.8071,196.21
2714,0.0223714,34982.3,49562.7,35.2152,97.7676,196.249
2715,0.0234899,34974.9,49567.9,35.2066,97.7262,196.291
2716,0.0223714,34967.8,49572.9,35.1984,97.6868,196.33
2717,0.0223714,34960.8,49577.9,35.1903,97.6474,196.37
2718,0.0223714,34953.7,49582.8,35.1821,97.608,196.409
2719,0.0223714,34946.7,49587.8,35.174,97.5686,196.448
2720,0.0223714,34939.6,49592.8,35.1659,97.5293,196.488
2721,0.0234899,34932.2,49598,35.1573,97.4879,196.529
2722,0.0223714,34925.2,49603,35.1492,97.4486,196.569
2723,0.0223714,34918.1,49607.9,35.141,97.4093,196.608
2724,0.0223714,34911.1,49612.9,35.1329,97.3699,196.647
2725,0.0223714,34904,49617.8,35.1247,97.3306,196.686
2726,0.0223714,34897,49622.8,35.1166,97.2913,196.726
2727,0.0234899,34889.6,49628,35.1081,97.2501,196.767
2728,0.0223714,34882.5,49633,35.0999,97.2108,196.806
2729,0.0223714,34875.5,49637.9,35.0918,97.1716,196.846
2730,0.0223714,34868.4,49642.9,35.0837,97.1323,196.885
2731,0.0223714,34861.4,49647.8,35.0755,97.0931,196.924
2732,0.0223714,34854.4,49652.7,35.0674,97.0538,196.963
2733,0.0223714,34847.3,49657.7,35.0593,97.0146,197.002
2734,0.0234899,34839.9,49662.9,35.0507,96.9735,197.044
2735,0.0223714,34832.9,49667.8,35.0426,96.9343,197.083
2736,0.0223714,34825.8,49672.8,35.0345,96.8951,197.122
2737,0.0223714,34818.8,49677.7,35.0264,96.8559,197.161
2738,0.0223714,34811.8,49682.6,35.0183,96.8168,197.2
2739,0.0223714,34804.7,49687.5,35.0102,96.7776,197.239
2740,0.0223714,34797.7,49692.5,35.002,96.7385,197.279
2741,0.0223714,34790.7,49697.4,34.9939,96.6994,197.318
2742,0.0234899,34783.3,49702.6,34.9854,96.6583,197.359
2743,0.0223714,34776.2,49707.5,34.9773,96.6192,197.398
2744,0.0223714,34769.2,49712.4,34.9692,96.5802,197.437
2745,0.0223714,34762.2,49717.3,34.9611,96.5411,197.476
2746,0.0223714,34755.1,49722.3,34.953,96.502,197.515
2747,0.0223714,34748.1,49727.2,34.9449,96.463,197.554
2748,0.0223714,34741.1,49732.1,34.9368,96.424,197.593
2749,0.0223714,34734,49737,34.9287,96.3849,197.632
2750,0.0234899,34726.7,49742.1,34.9202,96.344,197.673
2751,0.0223714,34719.6,49747,34.9121,96.305,197.712
2752,0.0223714,34712.6,49752,34.904,96.266,197.751
2753,0.0223714,34705.6,49756.9,34.8959,96.227,197.79
