time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
1.276,9092.31,1126.94,82.9346,6.60461,0.101461
1.287,9161.04,1127.13,82.9859,6.70483,0.101495
1.298,9229.76,1127.31,83.0364,6.80581,0.101529
1.309,9298.49,1127.51,83.0862,6.90754,0.101563
1.32,9367.21,1127.7,83.1353,7.01003,0.101598
1.331,9435.94,1127.9,83.1836,7.11327,0.101634
1.342,9504.67,1128.1,83.2313,7.21726,0.10167
1.353,9573.39,1128.3,83.2782,7.32201,0.101707
1.364,9642.12,1128.51,83.3245,7.42752,0.101744
1.375,9710.84,1128.72,83.3701,7.53378,0.101782
1.386,9779.57,1128.93,83.415,7.64079,0.10182
1.397,9848.3,1129.15,83.4594,7.74856,0.101859
1.408,9917.02,1129.37,83.5031,7.85708,0.101899
1.419,9985.74,1129.59,83.5461,7.96635,0.101939
1.43,10054.5,1129.81,83.5886,8.07638,0.101979
1.441,10123.2,1130.04,83.6305,8.18717,0.10202
1.452,10191.9,1130.27,83.6718,8.29871,0.102062
1.463,10260.6,1130.51,83.7126,8.411,0.102104
1.474,10329.4,1130.74,83.7528,8.52405,0.102147
1.485,10398.1,1130.98,83.7924,8.63785,0.102191
1.496,10466.8,1131.23,83.8316,8.75241,0.102235
1.507,10535.5,1131.47,83.8702,8.86772,0.102279
1.518,10604.3,1131.72,83.9083,8.98379,0.102324
1.529,10673,1131.98,83.9458,9.10061,0.10237
1.54,10741.7,1132.23,83.9829,9.21818,0.102417
1.551,10810.4,1132.49,84.0195,9.33651,0.102464
1.562,10879.2,1132.76,84.0557,9.45559,0.102511
1.573,10947.9,1133.02,84.0914,9.57543,0.10256
1.584,11016.6,1133.29,84.1266,9.69602,0.102608
1.595,11085.3,1133.57,84.1613,9.81737,0.102658
1.606,11154,1133.84,84.1956,9.93947,0.102708
1.617,11222.8,1134.12,84.2295,10.0623,0.102759
1.628,11291.5,1134.41,84.263,10.1859,0.10281
1.639,11360.2,1134.69,84.296,10.3103,0.102862
1.65,11428.9,1134.98,84.3287,10.4354,0.102915
1.661,11497.6,1135.28,84.3609,10.5613,0.102968
1.672,11566.4,1135.58,84.3927,10.6879,0.103022
1.683,11635.1,1135.88,84.4242,10.8153,0.103077
1.694,11703.8,1136.18,84.4552,10.9434,0.103132
1.705,11772.5,1136.49,84.4859,11.0723,0.103188
1.716,11841.2,1136.8,84.5162,11.2019,0.103245
1.727,11910,1137.12,84.5461,11.3323,0.103302
1.738,11978.7,1137.44,84.5757,11.4635,0.10336
1.749,12047.4,1137.76,84.605,11.5954,0.103419
1.76,12116.1,1138.09,84.6339,11.7281,0.103478
1.771,12184.8,1138.42,84.6624,11.8615,0.103538
1.782,12253.6,1138.75,84.6906,11.9956,0.103599
1.793,12322.3,1139.09,84.7185,12.1306,0.103661
1.804,12391,1139.43,84.7461,12.2662,0.103723
1.815,12459.7,1139.78,84.7733,12.4027,0.103786
1.826,12528.4,1140.13,84.8002,12.5399,0.10385
1.837,12597.2,1140.48,84.8268,12.6778,0.103914
1.848,12665.9,1140.84,84.8532,12.8165,0.103979
1.859,12734.6,1141.2,84.8792,12.9559,0.104045
1.87,12803.3,1141.56,84.9049,13.0961,0.104111
1.881,12872,1141.93,84.9303,13.2371,0.104179
1.892,12940.7,1142.3,84.9555,13.3788,0.104247
1.903,13009.5,1142.68,84.9803,13.5213,0.104315
1.914,13078.2,1143.06,85.0049,13.6645,0.104385
1.925,13146.9,1143.45,85.0292,13.8084,0.104455
1.936,13215.6,1143.84,85.0533,13.9532,0.104526
1.947,13284.3,1144.23,85.0771,14.0987,0.104598
1.958,13353,1144.63,85.1006,14.2449,0.104671
1.969,13421.8,1145.03,85.1238,14.3919,0.104744
1.98,13490.5,1145.43,85.1468,14.5396,0.104818
1.991,13559.2,1145.84,85.1696,14.6881,0.104893
2.002,13627.9,1146.25,85.1921,14.8374,0.104969
2.013,13696.6,1146.67,85.2144,14.9874,0.105045
2.024,13765.3,1147.09,85.2364,15.1381,0.105123
2.035,13834,1147.52,85.2582,15.2896,0.105201
2.046,13902.8,1147.95,85.2798,15.4419,0.10528
2.057,13971.5,1148.39,85.3011,15.5949,0.10536
2.068,14040.2,1148.82,85.3223,15.7487,0.10544
2.079,14108.9,1149.27,85.3431,15.9032,0.105522
2.09,14177.6,1149.72,85.3638,16.0585,0.105604
2.101,14246.3,1150.17,85.3843,16.2145,0.105687
2.112,14315,1150.62,85.4045,16.3713,0.105771
2.123,14383.8,1151.08,85.4246,16.5289,0.105855
2.134,14452.5,1151.55,85.4444,16.6872,0.105941
2.145,14521.2,1152.02,85.464,16.8462,0.106028
2.156,14589.9,1152.49,85.4834,17.006,0.106115
2.167,14658.6,1152.97,85.5027,17.1666,0.106203
2.178,14727.3,1153.46,85.5217,17.3279,0.106292
2.189,14796,1153.94,85.5405,17.49,0.106382
2.2,14864.7,1154.44,85.5592,17.6528,0.106473
2.211,14933.5,1154.93,85.5776,17.8164,0.106564
2.222,15002.2,1155.43,85.5959,17.9807,0.106657
2.233,15070.9,1155.94,85.614,18.1458,0.10675
2.244,15139.6,1156.45,85.6319,18.3116,0.106845
2.255,15208.3,1156.97,85.6496,18.4782,0.10694
2.266,15277,1157.49,85.6672,18.6456,0.107036
2.277,15345.7,1158.01,85.6846,18.8137,0.107133
2.288,15414.4,1158.54,85.7018,18.9825,0.107231
2.299,15483.1,1159.07,85.7188,19.1521,0.10733
2.31,15551.8,1159.61,85.7357,19.3225,0.10743
2.321,15620.6,1160.16,85.7524,19.4936,0.107531
2.332,15689.3,1160.71,85.7689,19.6655,0.107632
2.343,15758,1161.26,85.7853,19.8381,0.107735
2.354,15826.7,1161.82,85.8015,20.0115,0.107839
2.365,15895.4,1162.38,85.8176,20.1856,0.107943
2.376,15964.1,1162.95,85.8335,20.3605,0.108049
2.387,16032.8,1163.52,85.8493,20.5361,0.108155
2.398,16101.5,1164.1,85.8649,20.7125,0.108262
2.409,16170.2,1164.68,85.8803,20.8896,0.108371
2.42,16238.9,1165.27,85.8956,21.0675,0.10848
2.431,16307.6,1165.86,85.9108,21.2462,0.108591
2.442,16376.3,1166.46,85.9258,21.4256,0.108702
2.453,16445.1,1167.06,85.9407,21.6058,0.108814
2.464,16513.8,1167.67,85.9554,21.7867,0.108928
2.475,16582.5,1168.28,85.97,21.9683,0.109042
2.486,16651.2,1168.9,85.9845,22.1508,0.109158
2.497,16719.9,1169.52,85.9988,22.3339,0.109274
2.508,16788.6,1170.15,86.013,22.5179,0.109391
2.519,16857.3,1170.79,86.027,22.7025,0.10951
2.53,16926,1171.42,86.041,22.888,0.109629
2.541,16994.7,1172.07,86.0548,23.0742,0.10975
2.552,17063.4,1172.72,86.0684,23.2611,0.109871
2.563,17132.1,1173.37,86.082,23.4488,0.109994
2.574,17200.8,1174.03,86.0954,23.6373,0.110118
2.585,17269.5,1174.7,86.1087,23.8265,0.110242
2.596,17338.2,1175.37,86.1218,24.0164,0.110368
2.607,17406.9,1176.04,86.1349,24.2071,0.110495
2.618,17475.6,1176.72,86.1478,24.3986,0.110623
2.629,17544.3,1177.41,86.1606,24.5908,0.110752
2.64,17613,1178.1,86.1733,24.7838,0.110882
2.651,17681.8,1178.8,86.1859,24.9775,0.111014
2.662,17750.5,1179.5,86.1983,25.172,0.111146
2.673,17819.2,1180.21,86.2107,25.3672,0.111279
2.684,17887.9,1180.92,86.2229,25.5632,0.111414
2.695,17956.6,1181.64,86.2351,25.76,0.11155
2.706,18025.3,1182.36,86.2471,25.9574,0.111686
2.717,18094,1183.09,86.259,26.1557,0.111824
2.728,18162.7,1183.83,86.2708,26.3547,0.111963
2.739,18231.4,1184.57,86.2825,26.5544,0.112104
2.75,18300.1,1185.32,86.2941,26.755,0.112245
2.761,18368.8,1186.07,86.3055,26.9562,0.112388
2.772,18437.5,1186.83,86.3169,27.1582,0.112531
2.783,18506.2,1187.59,86.3282,27.361,0.112676
2.794,18574.9,1188.36,86.3394,27.5645,0.112822
2.805,18643.6,1189.13,86.3505,27.7688,0.112969
2.816,18712.3,1189.92,86.3615,27.9738,0.113118
2.827,18781,1190.7,86.3723,28.1796,0.113267
2.838,18849.7,1191.49,86.3831,28.3861,0.113418
2.849,18918.4,1192.29,86.3938,28.5934,0.11357
2.86,18987.1,1193.1,86.4044,28.8015,0.113723
2.871,19055.8,1193.91,86.4149,29.0103,0.113878
2.882,19124.5,1194.72,86.4253,29.2198,0.114033
2.893,19193.2,1195.54,86.4356,29.4301,0.11419
2.904,19261.9,1196.37,86.4459,29.6412,0.114348
2.915,19330.6,1197.2,86.456,29.853,0.114508
2.926,19399.3,1198.04,86.4661,30.0656,0.114668
2.937,19468,1198.89,86.476,30.2789,0.11483
2.948,19536.7,1199.74,86.4859,30.4929,0.114993
2.959,19605.4,1200.6,86.4957,30.7078,0.115158
2.97,19674.1,1201.46,86.5054,30.9234,0.115323
2.981,19742.8,1202.33,86.515,31.1397,0.11549
2.992,19811.5,1203.21,86.5245,31.3568,0.115659
3.003,19880.1,1204.09,86.534,31.5746,0.115828
3.014,19948.8,1204.97,86.5434,31.7932,0.115999
3.025,20017.5,1205.87,86.5526,32.0125,0.116171
3.036,20086.2,1206.77,86.5618,32.2326,0.116345
3.047,20154.9,1207.67,86.571,32.4535,0.116519
3.058,20223.6,1208.59,86.58,32.6751,0.116695
3.069,20292.3,1209.5,86.589,32.8974,0.116873
3.08,20361,1210.43,86.5979,33.1206,0.117052
3.091,20429.7,1211.36,86.6067,33.3444,0.117232
3.102,20498.4,1212.3,86.6154,33.569,0.117413
3.113,20567.1,1213.24,86.6241,33.7944,0.117596
3.124,20635.8,1214.19,86.6327,34.0205,0.11778
3.135,20704.5,1215.15,86.6412,34.2474,0.117966
3.146,20773.2,1216.11,86.6496,34.475,0.118153
3.157,20841.9,1217.08,86.658,34.7034,0.118341
3.168,20910.6,1218.05,86.6663,34.9326,0.118531
3.179,20979.3,1219.04,86.6745,35.1624,0.118722
3.19,21048,1220.02,86.6826,35.3931,0.118915
3.201,21116.6,1221.02,86.6907,35.6245,0.119109
3.212,21185.3,1222.02,86.6987,35.8566,0.119304
3.223,21254,1223.03,86.7066,36.0895,0.119501
3.234,21322.7,1224.04,86.7145,36.3232,0.119699
3.245,21391.4,1225.06,86.7223,36.5576,0.119899
3.256,21460.1,1226.09,86.73,36.7928,0.1201
3.267,21528.8,1227.12,86.7377,37.0287,0.120303
3.278,21597.5,1228.16,86.7453,37.2653,0.120507
3.289,21666.2,1229.21,86.7529,37.5028,0.120713
3.3,21734.9,1230.27,86.7603,37.7409,0.12092
3.311,21803.6,1231.33,86.7677,37.9799,0.121128
3.322,21872.2,1232.39,86.7751,38.2195,0.121338
3.333,21940.9,1233.47,86.7824,38.46,0.12155
3.344,22009.6,1234.55,86.7896,38.7012,0.121763
3.355,22078.3,1235.64,86.7967,38.9431,0.121978
3.366,22147,1236.73,86.8038,39.1858,0.122194
3.377,22215.7,1237.83,86.8108,39.4292,0.122411
3.388,22284.4,1238.94,86.8178,39.6734,0.122631
3.399,22353.1,1240.05,86.8247,39.9184,0.122851
3.41,22421.8,1241.18,86.8316,40.1641,0.123074
3.421,22490.4,1242.3,86.8384,40.4105,0.123298
3.432,22559.1,1243.44,86.8451,40.6578,0.123523
3.443,22627.8,1244.58,86.8518,40.9057,0.12375
3.454,22696.5,1245.73,86.8584,41.1544,0.123979
3.465,22765.2,1246.89,86.8649,41.4039,0.124209
3.476,22833.9,1248.05,86.8714,41.6541,0.124441
3.487,22902.6,1249.22,86.8779,41.9051,0.124675
3.498,22971.3,1250.4,86.8843,42.1568,0.12491
3.509,23039.9,1251.58,86.8906,42.4093,0.125147
3.52,23108.6,1252.78,86.8969,42.6625,0.125385
3.531,23177.3,1253.97,86.9031,42.9165,0.125625
3.542,23246,1255.18,86.9093,43.1713,0.125867
3.553,23314.7,1256.39,86.9154,43.4268,0.12611
3.564,23383.4,1257.61,86.9215,43.683,0.126355
3.575,23452,1258.84,86.9275,43.94,0.126602
3.586,23520.7,1260.08,86.9334,44.1978,0.12685
3.597,23589.4,1261.32,86.9393,44.4563,0.127101
3.608,23658.1,1262.57,86.9452,44.7155,0.127352
3.619,23726.8,1263.82,86.951,44.9755,0.127606
3.63,23795.5,1265.09,86.9567,45.2363,0.127861
3.641,23864.1,1266.36,86.9624,45.4978,0.128118
3.652,23932.8,1267.64,86.9681,45.7601,0.128377
3.663,24001.5,1268.92,86.9737,46.0231,0.128638
3.674,24070.2,1270.21,86.9792,46.2869,0.1289
3.685,24138.9,1271.51,86.9847,46.5514,0.129164
3.696,24207.6,1272.82,86.9902,46.8167,0.12943
3.707,24276.2,1274.14,86.9956,47.0827,0.129697
3.718,24344.9,1275.46,87.0009,47.3495,0.129967
3.729,24413.6,1276.79,87.0063,47.617,0.130238
3.74,24482.3,1278.13,87.0115,47.8853,0.130511
3.751,24551,1279.47,87.0167,48.1543,0.130786
3.762,24619.6,1280.83,87.0219,48.4241,0.131063
3.773,24688.3,1282.19,87.027,48.6947,0.131341
3.784,24757,1283.55,87.0321,48.966,0.131622
3.795,24825.7,1284.93,87.0371,49.238,0.131904
3.806,24894.3,1286.31,87.0421,49.5108,0.132188
3.817,24963,1287.7,87.047,49.7844,0.132474
3.828,25031.7,1289.1,87.0519,50.0587,0.132762
3.839,25100.4,1290.51,87.0568,50.3338,0.133052
3.85,25169.1,1291.92,87.0616,50.6096,0.133343
3.861,25237.7,1293.34,87.0664,50.8861,0.133637
3.872,25306.4,1294.77,87.0711,51.1635,0.133933
3.883,25375.1,1296.21,87.0758,51.4415,0.13423
3.894,25443.8,1297.66,87.0804,51.7204,0.134529
3.905,25512.4,1299.11,87.085,51.9999,0.134831
3.916,25581.1,1300.57,87.0895,52.2803,0.135134
3.927,25649.8,1302.04,87.094,52.5613,0.13544
3.938,25718.5,1303.51,87.0985,52.8432,0.135747
3.949,25787.1,1305,87.1029,53.1258,0.136056
3.96,25855.8,1306.49,87.1073,53.4091,0.136368
3.971,25924.5,1307.99,87.1117,53.6932,0.136681
3.982,25993.2,1309.5,87.116,53.978,0.136996
3.993,26061.8,1311.01,87.1202,54.2636,0.137314
4.004,26130.5,1312.54,87.1244,54.55,0.137633
4.015,26199.2,1314.07,87.1286,54.8371,0.137955
4.026,26267.9,1315.61,87.1328,55.1249,0.138278
4.037,26336.5,1317.16,87.1369,55.4135,0.138604
4.048,26405.2,1318.72,87.1409,55.7029,0.138932
4.059,26473.9,1320.28,87.145,55.993,0.139261
4.07,26542.5,1321.85,87.149,56.2839,0.139593
4.081,26611.2,1323.43,87.1529,56.5755,0.139928
4.092,26679.9,1325.02,87.1568,56.8678,0.140264
4.103,26748.6,1326.62,87.1607,57.161,0.140602
4.114,26817.2,1328.23,87.1645,57.4548,0.140943
4.125,26885.9,1329.84,87.1683,57.7495,0.141285
4.136,26954.6,1331.46,87.1721,58.0448,0.14163
4.147,27023.2,1333.09,87.1758,58.341,0.141977
4.158,27091.9,1334.73,87.1795,58.6378,0.142326
4.169,27160.6,1336.38,87.1832,58.9355,0.142678
4.18,27229.2,1338.03,87.1868,59.2338,0.143031
4.191,27297.9,1339.7,87.1904,59.533,0.143387
4.202,27366.6,1341.37,87.1939,59.8329,0.143745
4.213,27435.3,1343.05,87.1974,60.1335,0.144106
4.224,27503.9,1344.74,87.2009,60.4349,0.144468
4.235,27572.6,1346.43,87.2043,60.737,0.144833
4.246,27641.3,1348.14,87.2077,61.0399,0.145201
4.257,27709.9,1349.85,87.2111,61.3436,0.14557
4.268,27778.6,1351.58,87.2145,61.648,0.145942
4.279,27847.3,1353.31,87.2178,61.9531,0.146316
4.29,27915.9,1355.05,87.221,62.259,0.146692
4.301,27984.6,1356.8,87.2243,62.5657,0.147071
4.312,28053.2,1358.55,87.2275,62.8731,0.147452
4.323,28121.9,1360.32,87.2306,63.1813,0.147836
4.334,28190.6,1362.09,87.2338,63.4902,0.148222
4.345,28259.2,1363.88,87.2369,63.7998,0.14861
4.356,28327.9,1365.67,87.2399,64.1103,0.149001
4.367,28396.6,1367.47,87.243,64.4214,0.149394
4.378,28465.2,1369.28,87.246,64.7333,0.149789
4.389,28533.9,1371.09,87.249,65.046,0.150187
4.4,28602.6,1372.92,87.2519,65.3594,0.150588
4.411,28671.2,1374.76,87.2548,65.6736,0.150991
4.422,28739.9,1376.6,87.2577,65.9885,0.151396
4.433,28808.5,1378.45,87.2606,66.3042,0.151804
4.444,28877.2,1380.32,87.2634,66.6206,0.152214
4.455,28945.9,1382.19,87.2662,66.9378,0.152627
4.466,29014.5,1384.07,87.2689,67.2558,0.153043
4.477,29083.2,1385.95,87.2716,67.5744,0.15346
4.488,29151.8,1387.85,87.2743,67.8939,0.153881
4.499,29220.5,1389.76,87.277,68.2141,0.154304
4.51,29289.2,1391.67,87.2796,68.535,0.15473
4.521,29357.8,1393.6,87.2822,68.8567,0.155158
4.532,29426.5,1395.53,87.2848,69.1791,0.155589
4.543,29495.1,1397.47,87.2874,69.5023,0.156022
4.554,29563.8,1399.43,87.2899,69.8263,0.156458
4.565,29632.4,1401.39,87.2924,70.151,0.156897
4.576,29701.1,1403.36,87.2948,70.4764,0.157338
4.587,29769.8,1405.33,87.2973,70.8026,0.157782
4.598,29838.4,1407.32,87.2997,71.1296,0.158229
4.609,29907.1,1409.32,87.302,71.4573,0.158678
4.62,29975.7,1411.33,87.3044,71.7857,0.159131
4.631,30044.4,1413.34,87.3067,72.1149,0.159585
4.642,30113,1415.37,87.309,72.4449,0.160043
4.653,30181.7,1417.4,87.3112,72.7756,0.160503
4.664,30250.3,1419.44,87.3135,73.1071,0.160966
4.675,30319,1421.5,87.3157,73.4393,0.161432
4.686,30387.7,1423.56,87.3178,73.7723,0.161901
4.697,30456.3,1425.63,87.32,74.106,0.162372
4.708,30525,1427.71,87.3221,74.4404,0.162847
4.719,30593.6,1429.8,87.3242,74.7756,0.163324
4.73,30662.3,1431.9,87.3263,75.1116,0.163804
4.741,30730.9,1434.01,87.3283,75.4483,0.164287
4.752,30799.6,1436.13,87.3303,75.7858,0.164772
4.763,30868.2,1438.26,87.3323,76.124,0.165261
4.774,30936.9,1440.39,87.3343,76.463,0.165753
4.785,31005.5,1442.54,87.3362,76.8027,0.166247
4.796,31074.2,1444.7,87.3381,77.1432,0.166744
4.807,31142.8,1446.86,87.34,77.4844,0.167245
4.818,31211.5,1449.04,87.3419,77.8264,0.167748
4.829,31280.1,1451.22,87.3437,78.1691,0.168254
4.84,31348.8,1453.42,87.3455,78.5126,0.168764
4.851,31417.4,1455.62,87.3473,78.8569,0.169276
4.862,31486.1,1457.83,87.349,79.2018,0.169791
4.873,31554.7,1460.06,87.3508,79.5476,0.17031
4.884,31623.4,1462.29,87.3525,79.8941,0.170831
4.895,31692,1464.53,87.3542,80.2413,0.171355
4.906,31760.6,1466.79,87.3558,80.5893,0.171883
4.917,31829.3,1469.05,87.3574,80.938,0.172414
4.928,31897.9,1471.32,87.3591,81.2875,0.172947
4.939,31966.6,1473.6,87.3606,81.6377,0.173484
4.95,32035.2,1475.9,87.3622,81.9887,0.174024
4.961,32103.9,1478.2,87.3637,82.3405,0.174568
4.972,32172.5,1480.51,87.3652,82.693,0.175114
4.983,32241.2,1482.83,87.3667,83.0462,0.175664
4.994,32309.8,1485.16,87.3682,83.4002,0.176216
5.005,32378.4,1487.5,87.3696,83.755,0.176773
5.016,32447.1,1489.85,87.371,84.1105,0.177332
5.027,32515.7,1492.22,87.3724,84.4667,0.177894
5.038,32584.4,1494.59,87.3738,84.8237,0.17846
5.049,32653,1496.97,87.3751,85.1814,0.179029
5.06,32721.6,1499.36,87.3764,85.5399,0.179602
5.071,32790.3,1501.76,87.3777,85.8992,0.180177
5.082,32858.9,1504.17,87.379,86.2592,0.180757
5.093,32927.6,1506.59,87.3803,86.6199,0.181339
5.104,32996.2,1509.03,87.3815,86.9814,0.181925
5.115,33064.8,1511.47,87.3827,87.3437,0.182514
5.126,33133.5,1513.92,87.3839,87.7067,0.183107
5.137,33202.1,1516.38,87.385,88.0705,0.183703
5.148,33270.8,1518.85,87.3862,88.435,0.184302
5.159,33339.4,1521.34,87.3873,88.8002,0.184905
5.17,33408,1523.83,87.3884,89.1662,0.185512
5.181,33476.7,1526.33,87.3895,89.533,0.186122
5.192,33545.3,1528.85,87.3905,89.9005,0.186735
5.203,33613.9,1531.37,87.3915,90.2687,0.187352
5.214,33682.6,1533.9,87.3926,90.6377,0.187973
5.225,33751.2,1536.45,87.3935,91.0075,0.188597
5.236,33819.8,1539,87.3945,91.378,0.189224
5.247,33888.5,1541.57,87.3954,91.7493,0.189856
5.258,33957.1,1544.14,87.3964,92.1213,0.19049
5.269,34025.7,1546.73,87.3973,92.494,0.191129
5.28,34094.4,1549.32,87.3981,92.8675,0.191771
5.291,34163,1551.93,87.399,93.2418,0.192417
5.302,34231.6,1554.55,87.3998,93.6168,0.193067
5.313,34300.3,1557.18,87.4006,93.9926,0.19372
5.324,34368.9,1559.81,87.4014,94.3691,0.194377
5.335,34437.5,1562.46,87.4022,94.7463,0.195038
5.346,34506.2,1565.12,87.403,95.1243,0.195702
5.357,34574.8,1567.79,87.4037,95.5031,0.196371
5.368,34643.4,1570.47,87.4044,95.8826,0.197043
5.379,34712,1573.17,87.4051,96.2629,0.197719
5.39,34780.7,1575.87,87.4058,96.6439,0.198398
5.401,34849.3,1578.58,87.4064,97.0256,0.199082
5.412,34917.9,1581.3,87.4071,97.4082,0.199769
5.423,34986.5,1584.04,87.4077,97.7914,0.200461
5.434,35055.2,1586.78,87.4083,98.1754,0.201156
5.445,35123.8,1589.54,87.4088,98.5602,0.201856
5.456,35192.4,1592.3,87.4094,98.9457,0.202559
5.467,35261,1595.08,87.4099,99.332,0.203266
5.478,35329.7,1597.87,87.4104,99.719,0.203977
5.489,35398.3,1600.67,87.4109,100.107,0.204692
5.5,35466.9,1603.48,87.4114,100.495,0.205412
5.511,35535.5,1606.3,87.4118,100.884,0.206135
5.522,35604.2,1609.13,87.4123,101.274,0.206862
5.533,35672.8,1611.97,87.4127,101.665,0.207594
5.544,35741.4,1614.83,87.4131,102.057,0.208329
5.555,35810,1617.69,87.4135,102.449,0.209069
5.566,35878.6,1620.57,87.4138,102.842,0.209813
5.577,35947.3,1623.45,87.4142,103.236,0.210561
5.588,36015.9,1626.35,87.4145,103.63,0.211314
5.599,36084.5,1629.26,87.4148,104.026,0.21207
5.61,36153.1,1632.18,87.4151,104.422,0.212831
5.621,36221.7,1635.11,87.4153,104.818,0.213596
5.632,36290.4,1638.05,87.4156,105.216,0.214365
5.643,36359,1641.01,87.4158,105.614,0.215139
5.654,36427.6,1643.97,87.416,106.013,0.215917
5.665,36496.2,1646.94,87.4162,106.413,0.216699
5.676,36564.8,1649.93,87.4164,106.813,0.217486
5.687,36633.4,1652.93,87.4165,107.215,0.218277
5.698,36702,1655.94,87.4167,107.617,0.219072
5.709,36770.7,1658.96,87.4168,108.019,0.219872
5.72,36839.3,1661.99,87.4169,108.423,0.220676
5.731,36907.9,1665.03,87.417,108.827,0.221485
5.742,36976.5,1668.09,87.417,109.232,0.222298
5.753,37045.1,1671.15,87.4171,109.638,0.223116
5.764,37113.7,1674.23,87.4171,110.044,0.223939
5.775,37182.3,1677.32,87.4171,110.452,0.224766
5.786,37250.9,1680.42,87.4171,110.86,0.225597
5.797,37319.6,1683.53,87.4171,111.268,0.226433
5.808,37388.2,1686.65,87.417,111.678,0.227274
5.819,37456.8,1689.79,87.417,112.088,0.22812
5.83,37525.4,1692.93,87.4169,112.499,0.22897
5.841,37594,1696.09,87.4168,112.911,0.229825
5.852,37662.6,1699.26,87.4167,113.323,0.230684
5.863,37731.2,1702.44,87.4166,113.736,0.231549
5.874,37799.8,1705.63,87.4164,114.15,0.232418
5.885,37868.4,1708.84,87.4162,114.565,0.233292
5.896,37937,1712.05,87.4161,114.981,0.23417
5.907,38005.6,1715.28,87.4159,115.397,0.235054
5.918,38074.2,1718.52,87.4157,115.814,0.235942
5.929,38142.8,1721.77,87.4154,116.232,0.236836
5.94,38211.4,1725.03,87.4152,116.65,0.237734
5.951,38280,1728.3,87.4149,117.069,0.238637
5.962,38348.6,1731.59,87.4146,117.489,0.239545
5.973,38417.2,1734.88,87.4143,117.91,0.240458
5.984,38485.8,1738.19,87.414,118.332,0.241376
5.995,38554.4,1741.51,87.4137,118.754,0.2423
6.006,38623,1744.85,87.4133,119.177,0.243228
6.017,38691.6,1748.19,87.413,119.6,0.244161
6.028,38760.2,1751.55,87.4126,120.025,0.2451
6.039,38828.8,1754.92,87.4122,120.45,0.246043
6.05,38897.4,1758.3,87.4118,120.876,0.246992
6.061,38966,1761.69,87.4114,121.303,0.247946
6.072,39034.6,1765.09,87.4109,121.73,0.248905
6.083,39103.2,1768.51,87.4105,122.158,0.249869
6.094,39171.8,1771.94,87.41,122.587,0.250839
6.105,39240.4,1775.38,87.4095,123.017,0.251814
6.116,39309,1778.83,87.409,123.448,0.252794
6.127,39377.6,1782.29,87.4085,123.879,0.25378
6.138,39446.2,1785.77,87.4079,124.311,0.254771
6.149,39514.8,1789.26,87.4074,124.743,0.255767
6.16,39583.4,1792.76,87.4068,125.177,0.256769
6.171,39652,1796.27,87.4062,125.611,0.257776
6.182,39720.5,1799.8,87.4056,126.046,0.258789
6.193,39789.1,1803.33,87.405,126.482,0.259807
6.204,39857.7,1806.88,87.4044,126.918,0.260831
6.215,39926.3,1810.44,87.4037,127.355,0.26186
6.226,39994.9,1814.02,87.4031,127.793,0.262895
6.237,40063.5,1817.6,87.4024,128.232,0.263935
6.248,40132.1,1821.2,87.4017,128.671,0.264981
6.259,40200.7,1824.81,87.401,129.112,0.266033
6.27,40269.2,1828.44,87.4003,129.552,0.267091
6.281,40337.8,1832.07,87.3995,129.994,0.268154
6.292,40406.4,1835.72,87.3988,130.437,0.269223
6.303,40475,1839.38,87.398,130.88,0.270297
6.314,40543.6,1843.05,87.3972,131.324,0.271378
6.325,40612.2,1846.74,87.3964,131.768,0.272464
6.336,40680.7,1850.44,87.3956,132.214,0.273556
6.347,40749.3,1854.15,87.3948,132.66,0.274654
6.358,40817.9,1857.87,87.3939,133.107,0.275758
6.369,40886.5,1861.6,87.3931,133.554,0.276868
6.38,40955.1,1865.35,87.3922,134.003,0.277984
6.391,41023.6,1869.11,87.3913,134.452,0.279106
6.402,41092.2,1872.88,87.3904,134.902,0.280234
6.413,41160.8,1876.67,87.3895,135.353,0.281368
6.424,41229.4,1880.47,87.3886,135.804,0.282508
6.435,41298,1884.28,87.3876,136.256,0.283654
6.446,41366.5,1888.1,87.3867,136.709,0.284806
6.457,41435.1,1891.94,87.3857,137.163,0.285965
6.468,41503.7,1895.79,87.3847,137.617,0.287129
6.479,41572.3,1899.65,87.3837,138.072,0.2883
6.49,41640.8,1903.52,87.3827,138.528,0.289477
6.501,41709.4,1907.41,87.3816,138.985,0.290661
6.512,41778,1911.31,87.3806,139.442,0.291851
6.523,41846.5,1915.22,87.3795,139.9,0.293047
6.534,41915.1,1919.15,87.3785,140.359,0.294249
6.545,41983.7,1923.09,87.3774,140.818,0.295458
6.556,42052.3,1927.04,87.3763,141.279,0.296674
6.567,42120.8,1931,87.3752,141.74,0.297895
6.578,42189.4,1934.98,87.374,142.202,0.299124
6.589,42258,1938.97,87.3729,142.664,0.300359
6.6,42326.5,1942.97,87.3717,143.128,0.3016
6.611,42395.1,1946.99,87.3705,143.592,0.302848
6.622,42463.7,1951.02,87.3694,144.057,0.304103
6.633,42532.2,1955.06,87.3682,144.522,0.305364
6.644,42600.8,1959.11,87.367,144.989,0.306632
6.655,42669.3,1963.18,87.3657,145.456,0.307907
6.666,42737.9,1967.26,87.3645,145.923,0.309189
6.677,42806.5,1971.36,87.3632,146.392,0.310477
