time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
5.368,34643.4,1570.19,87.4049,95.8827,0.196971
5.379,34712.1,1572.88,87.4056,96.263,0.197646
5.39,34780.7,1575.58,87.4063,96.644,0.198325
5.401,34849.3,1578.29,87.4069,97.0257,0.199008
5.412,34917.9,1581.01,87.4075,97.4082,0.199695
5.423,34986.6,1583.74,87.4082,97.7915,0.200386
5.434,35055.2,1586.48,87.4087,98.1755,0.20108
5.445,35123.8,1589.24,87.4093,98.5603,0.201779
5.456,35192.4,1592,87.4099,98.9458,0.202481
5.467,35261.1,1594.78,87.4104,99.3321,0.203188
5.478,35329.7,1597.56,87.4109,99.7191,0.203898
5.489,35398.3,1600.36,87.4114,100.107,0.204613
5.5,35466.9,1603.16,87.4119,100.495,0.205331
5.511,35535.6,1605.98,87.4124,100.885,0.206054
5.522,35604.2,1608.81,87.4128,101.275,0.20678
5.533,35672.8,1611.65,87.4132,101.665,0.207511
5.544,35741.4,1614.5,87.4136,102.057,0.208246
5.555,35810,1617.36,87.414,102.449,0.208985
5.566,35878.7,1620.24,87.4143,102.842,0.209728
5.577,35947.3,1623.12,87.4147,103.236,0.210475
5.588,36015.9,1626.02,87.415,103.63,0.211226
5.599,36084.5,1628.92,87.4153,104.026,0.211982
5.61,36153.1,1631.84,87.4156,104.422,0.212742
5.621,36221.8,1634.77,87.4159,104.818,0.213506
5.632,36290.4,1637.71,87.4161,105.216,0.214275
5.643,36359,1640.66,87.4163,105.614,0.215047
5.654,36427.6,1643.62,87.4166,106.013,0.215824
5.665,36496.2,1646.59,87.4168,106.413,0.216606
5.676,36564.8,1649.57,87.4169,106.813,0.217391
5.687,36633.5,1652.57,87.4171,107.215,0.218181
5.698,36702.1,1655.58,87.4172,107.617,0.218976
5.709,36770.7,1658.59,87.4173,108.019,0.219775
5.72,36839.3,1661.62,87.4174,108.423,0.220578
5.731,36907.9,1664.66,87.4175,108.827,0.221386
5.742,36976.5,1667.71,87.4176,109.232,0.222199
5.753,37045.1,1670.78,87.4176,109.638,0.223015
5.764,37113.7,1673.85,87.4177,110.044,0.223837
5.775,37182.4,1676.94,87.4177,110.452,0.224663
5.786,37251,1680.03,87.4177,110.86,0.225493
5.797,37319.6,1683.14,87.4177,111.268,0.226329
5.808,37388.2,1686.26,87.4176,111.678,0.227168
5.819,37456.8,1689.39,87.4176,112.088,0.228013
5.83,37525.4,1692.53,87.4175,112.499,0.228862
5.841,37594,1695.69,87.4174,112.911,0.229716
5.852,37662.6,1698.85,87.4173,113.323,0.230574
5.863,37731.2,1702.03,87.4172,113.737,0.231437
5.874,37799.8,1705.22,87.417,114.151,0.232305
5.885,37868.4,1708.42,87.4169,114.565,0.233178
5.896,37937,1711.63,87.4167,114.981,0.234056
5.907,38005.6,1714.86,87.4165,115.397,0.234938
5.918,38074.2,1718.09,87.4163,115.814,0.235826
5.929,38142.8,1721.34,87.4161,116.232,0.236718
5.94,38211.5,1724.6,87.4158,116.65,0.237615
5.951,38280.1,1727.87,87.4156,117.069,0.238517
5.962,38348.7,1731.15,87.4153,117.489,0.239424
5.973,38417.3,1734.44,87.415,117.91,0.240336
5.984,38485.9,1737.75,87.4147,118.332,0.241253
5.995,38554.5,1741.07,87.4144,118.754,0.242175
6.006,38623.1,1744.4,87.414,119.177,0.243102
6.017,38691.7,1747.74,87.4137,119.601,0.244034
6.028,38760.3,1751.09,87.4133,120.025,0.244971
6.039,38828.9,1754.45,87.4129,120.45,0.245914
6.05,38897.5,1757.83,87.4125,120.876,0.246861
6.061,38966,1761.22,87.4121,121.303,0.247814
6.072,39034.6,1764.62,87.4116,121.73,0.248772
6.083,39103.2,1768.03,87.4112,122.159,0.249735
6.094,39171.8,1771.46,87.4107,122.588,0.250703
6.105,39240.4,1774.89,87.4102,123.017,0.251677
6.116,39309,1778.34,87.4097,123.448,0.252656
6.127,39377.6,1781.8,87.4092,123.879,0.25364
6.138,39446.2,1785.28,87.4086,124.311,0.25463
6.149,39514.8,1788.76,87.4081,124.744,0.255625
6.16,39583.4,1792.26,87.4075,125.177,0.256625
6.171,39652,1795.77,87.4069,125.611,0.257631
6.182,39720.6,1799.29,87.4064,126.046,0.258643
6.193,39789.2,1802.82,87.4057,126.482,0.259659
6.204,39857.8,1806.37,87.4051,126.918,0.260682
6.215,39926.3,1809.92,87.4045,127.356,0.26171
6.226,39994.9,1813.49,87.4038,127.793,0.262743
6.237,40063.5,1817.08,87.4031,128.232,0.263782
6.248,40132.1,1820.67,87.4024,128.672,0.264827
6.259,40200.7,1824.28,87.4017,129.112,0.265877
6.27,40269.3,1827.9,87.401,129.553,0.266933
6.281,40337.9,1831.53,87.4003,129.994,0.267995
6.292,40406.4,1835.17,87.3995,130.437,0.269062
6.303,40475,1838.83,87.3988,130.88,0.270135
6.314,40543.6,1842.5,87.398,131.324,0.271214
6.325,40612.2,1846.18,87.3972,131.769,0.272299
6.336,40680.8,1849.87,87.3964,132.214,0.27339
6.347,40749.4,1853.58,87.3956,132.66,0.274486
6.358,40817.9,1857.3,87.3947,133.107,0.275588
6.369,40886.5,1861.03,87.3939,133.555,0.276697
6.38,40955.1,1864.77,87.393,134.003,0.277811
6.391,41023.7,1868.53,87.3921,134.452,0.278931
6.402,41092.3,1872.3,87.3912,134.902,0.280058
6.413,41160.8,1876.08,87.3903,135.353,0.28119
6.424,41229.4,1879.87,87.3894,135.804,0.282328
6.435,41298,1883.68,87.3884,136.256,0.283473
6.446,41366.6,1887.5,87.3875,136.709,0.284623
6.457,41435.1,1891.33,87.3865,137.163,0.28578
6.468,41503.7,1895.17,87.3855,137.617,0.286943
6.479,41572.3,1899.03,87.3845,138.072,0.288112
6.49,41640.9,1902.9,87.3835,138.528,0.289288
6.501,41709.4,1906.78,87.3825,138.985,0.29047
6.512,41778,1910.68,87.3815,139.442,0.291658
6.523,41846.6,1914.59,87.3804,139.9,0.292852
6.534,41915.1,1918.51,87.3793,140.359,0.294053
6.545,41983.7,1922.44,87.3782,140.819,0.29526
6.556,42052.3,1926.39,87.3772,141.279,0.296473
6.567,42120.9,1930.35,87.376,141.74,0.297693
6.578,42189.4,1934.32,87.3749,142.202,0.29892
6.589,42258,1938.3,87.3738,142.665,0.300153
6.6,42326.6,1942.3,87.3726,143.128,0.301393
6.611,42395.1,1946.31,87.3715,143.592,0.302639
6.622,42463.7,1950.34,87.3703,144.057,0.303892
6.633,42532.3,1954.38,87.3691,144.522,0.305151
6.644,42600.8,1958.43,87.3679,144.989,0.306417
6.655,42669.4,1962.49,87.3667,145.456,0.30769
6.666,42737.9,1966.57,87.3654,145.924,0.30897
6.677,42806.5,1970.66,87.3642,146.392,0.310256
6.688,42875.1,1974.76,87.3629,146.862,0.311549
6.699,42943.6,1978.87,87.3616,147.332,0.312849
6.71,43012.2,1983,87.3603,147.802,0.314156
6.721,43080.7,1987.15,87.359,148.274,0.31547
6.732,43149.3,1991.3,87.3577,148.746,0.316791
6.743,43217.9,1995.47,87.3564,149.219,0.318118
6.754,43286.4,1999.65,87.3551,149.693,0.319453
6.765,43355,2003.85,87.3537,150.168,0.320795
6.776,43423.5,2008.05,87.3523,150.643,0.322144
6.787,43492.1,2012.28,87.3509,151.119,0.3235
6.798,43560.6,2016.51,87.3496,151.596,0.324863
6.809,43629.2,2020.76,87.3481,152.073,0.326233
6.82,43697.7,2025.02,87.3467,152.552,0.32761
6.831,43766.3,2029.3,87.3453,153.031,0.328995
6.842,43834.8,2033.58,87.3438,153.51,0.330387
6.853,43903.4,2037.89,87.3424,153.991,0.331786
6.864,43971.9,2042.2,87.3409,154.472,0.333193
6.875,44040.5,2046.53,87.3394,154.954,0.334607
6.886,44109,2050.87,87.3379,155.437,0.336028
6.897,44177.6,2055.23,87.3364,155.92,0.337457
6.908,44246.1,2059.6,87.3349,156.405,0.338893
6.919,44314.7,2063.98,87.3333,156.89,0.340337
6.93,44383.2,2068.38,87.3318,157.375,0.341789
6.941,44451.8,2072.79,87.3302,157.862,0.343248
6.952,44520.3,2077.21,87.3287,158.349,0.344714
6.963,44588.9,2081.65,87.3271,158.837,0.346188
6.974,44657.4,2086.1,87.3255,159.326,0.34767
6.985,44725.9,2090.56,87.3239,159.815,0.34916
6.996,44794.5,2095.04,87.3222,160.305,0.350658
7.007,44863,2099.53,87.3206,160.796,0.352163
7.018,44931.6,2104.04,87.3189,161.288,0.353676
7.029,45000.1,2108.56,87.3173,161.78,0.355197
7.04,45068.6,2113.09,87.3156,162.273,0.356726
7.051,45137.2,2117.64,87.3139,162.767,0.358263
7.062,45205.7,2122.2,87.3122,163.262,0.359808
7.073,45274.2,2126.77,87.3105,163.757,0.36136
7.084,45342.8,2131.36,87.3088,164.254,0.362921
7.095,45411.3,2135.96,87.307,164.751,0.36449
7.106,45479.8,2140.58,87.3053,165.248,0.366068
7.117,45548.4,2145.21,87.3035,165.747,0.367653
7.128,45616.9,2149.85,87.3017,166.246,0.369246
7.139,45685.4,2154.51,87.2999,166.746,0.370848
7.15,45754,2159.18,87.2981,167.246,0.372458
7.161,45822.5,2163.87,87.2963,167.748,0.374077
7.172,45891,2168.57,87.2945,168.25,0.375704
7.183,45959.6,2173.28,87.2927,168.753,0.377339
7.194,46028.1,2178.01,87.2908,169.256,0.378982
7.205,46096.6,2182.75,87.289,169.76,0.380634
7.216,46165.1,2187.51,87.2871,170.266,0.382295
7.227,46233.7,2192.28,87.2852,170.771,0.383964
7.238,46302.2,2197.07,87.2833,171.278,0.385642
7.249,46370.7,2201.86,87.2814,171.785,0.387329
7.26,46439.2,2206.68,87.2795,172.293,0.389024
7.271,46507.7,2211.5,87.2776,172.802,0.390728
7.282,46576.3,2216.35,87.2756,173.312,0.39244
7.293,46644.8,2221.2,87.2737,173.822,0.394162
7.304,46713.3,2226.07,87.2717,174.333,0.395892
7.315,46781.8,2230.96,87.2697,174.845,0.397631
7.326,46850.3,2235.85,87.2677,175.357,0.399379
7.337,46918.8,2240.77,87.2657,175.871,0.401136
7.348,46987.4,2245.69,87.2637,176.385,0.402902
7.359,47055.9,2250.64,87.2617,176.899,0.404677
7.37,47124.4,2255.59,87.2597,177.415,0.406462
7.381,47192.9,2260.56,87.2576,177.931,0.408255
7.392,47261.4,2265.55,87.2555,178.448,0.410057
7.403,47329.9,2270.55,87.2535,178.966,0.411869
7.414,47398.4,2275.56,87.2514,179.484,0.41369
7.425,47466.9,2280.59,87.2493,180.004,0.41552
7.436,47535.4,2285.63,87.2472,180.524,0.41736
7.447,47604,2290.69,87.2451,181.044,0.419209
7.458,47672.5,2295.76,87.2429,181.566,0.421067
7.469,47741,2300.85,87.2408,182.088,0.422935
7.48,47809.5,2305.95,87.2386,182.611,0.424813
7.491,47878,2311.06,87.2365,183.135,0.426699
7.502,47946.5,2316.19,87.2343,183.659,0.428596
7.513,48015,2321.34,87.2321,184.184,0.430502
7.524,48083.5,2326.5,87.2299,184.71,0.432418
7.535,48152,2331.67,87.2277,185.237,0.434344
7.546,48220.5,2336.86,87.2255,185.764,0.436279
7.557,48289,2342.06,87.2233,186.292,0.438224
7.568,48357.5,2347.28,87.221,186.821,0.440179
7.579,48426,2352.52,87.2188,187.351,0.442144
7.59,48494.5,2357.77,87.2165,187.881,0.444119
7.601,48563,2363.03,87.2142,188.412,0.446104
7.612,48631.4,2368.31,87.212,188.944,0.448099
7.623,48699.9,2373.6,87.2097,189.477,0.450104
7.634,48768.4,2378.91,87.2073,190.01,0.45212
7.645,48836.9,2384.23,87.205,190.544,0.454145
7.656,48905.4,2389.57,87.2027,191.079,0.456181
7.667,48973.9,2394.92,87.2004,191.614,0.458227
7.678,49042.4,2400.29,87.198,192.151,0.460283
7.689,49110.9,2405.67,87.1956,192.688,0.462349
7.7,49179.4,2411.07,87.1933,193.225,0.464426
7.711,49247.8,2416.48,87.1909,193.764,0.466514
7.722,49316.3,2421.91,87.1885,194.303,0.468612
7.733,49384.8,2427.35,87.1861,194.843,0.47072
7.744,49453.3,2432.81,87.1837,195.384,0.472839
7.755,49521.8,2438.28,87.1812,195.926,0.474969
7.766,49590.3,2443.77,87.1788,196.468,0.47711
7.777,49658.7,2449.27,87.1763,197.011,0.479261
7.788,49727.2,2454.79,87.1739,197.554,0.481423
7.799,49795.7,2460.32,87.1714,198.099,0.483596
7.81,49864.2,2465.87,87.1689,198.644,0.485779
7.821,49932.6,2471.43,87.1664,199.19,0.487974
7.832,50001.1,2477.01,87.1639,199.737,0.49018
7.843,50069.6,2482.61,87.1614,200.284,0.492396
7.854,50138.1,2488.22,87.1589,200.832,0.494624
7.865,50206.5,2493.84,87.1564,201.381,0.496863
7.876,50275,2499.48,87.1538,201.931,0.499113
7.887,50343.5,2505.14,87.1513,202.481,0.501374
7.898,50411.9,2510.81,87.1487,203.032,0.503647
7.909,50480.4,2516.5,87.1461,203.584,0.505931
7.92,50548.9,2522.2,87.1435,204.137,0.508226
7.931,50617.3,2527.92,87.1409,204.69,0.510533
7.942,50685.8,2533.65,87.1383,205.244,0.512851
7.953,50754.3,2539.4,87.1357,205.799,0.515181
7.964,50822.7,2545.16,87.1331,206.355,0.517522
7.975,50891.2,2550.94,87.1304,206.911,0.519875
7.986,50959.6,2556.74,87.1278,207.468,0.52224
7.997,51028.1,2562.55,87.1251,208.026,0.524617
8.008,51096.5,2568.37,87.1224,208.584,0.527005
8.019,51165,2574.21,87.1198,209.144,0.529405
8.03,51233.5,2580.07,87.1171,209.704,0.531817
8.041,51301.9,2585.94,87.1144,210.264,0.534241
8.052,51370.4,2591.83,87.1117,210.826,0.536677
8.063,51438.8,2597.74,87.1089,211.388,0.539125
8.074,51507.3,2603.66,87.1062,211.951,0.541585
8.085,51575.7,2609.59,87.1035,212.515,0.544057
8.096,51644.2,2615.55,87.1007,213.079,0.546541
8.107,51712.6,2621.51,87.0979,213.644,0.549038
8.118,51781.1,2627.5,87.0952,214.21,0.551547
8.129,51849.5,2633.49,87.0924,214.777,0.554069
8.14,51918,2639.51,87.0896,215.345,0.556602
8.151,51986.4,2645.54,87.0868,215.913,0.559149
8.162,52054.8,2651.59,87.084,216.482,0.561708
8.173,52123.3,2657.65,87.0811,217.051,0.564279
8.184,52191.7,2663.73,87.0783,217.622,0.566863
8.195,52260.2,2669.82,87.0755,218.193,0.56946
8.206,52328.6,2675.93,87.0726,218.764,0.572069
8.217,52397,2682.06,87.0697,219.337,0.574692
8.228,52465.5,2688.2,87.0669,219.91,0.577327
8.239,52533.9,2694.36,87.064,220.484,0.579975
8.25,52602.3,2700.53,87.0611,221.059,0.582636
8.261,52670.8,2706.72,87.0582,221.635,0.585311
8.272,52739.2,2712.93,87.0553,222.211,0.587998
8.283,52807.6,2719.15,87.0523,222.788,0.590698
8.294,52876.1,2725.39,87.0494,223.366,0.593412
8.305,52944.5,2731.65,87.0465,223.944,0.596139
8.316,53012.9,2737.92,87.0435,224.524,0.598879
8.327,53081.3,2744.2,87.0406,225.104,0.601633
8.338,53149.8,2750.51,87.0376,225.684,0.6044
8.349,53218.2,2756.83,87.0346,226.266,0.60718
8.36,53286.6,2763.16,87.0316,226.848,0.609974
8.371,53355,2769.51,87.0286,227.431,0.612782
8.382,53423.4,2775.88,87.0256,228.014,0.615603
8.393,53491.9,2782.27,87.0226,228.599,0.618439
8.404,53560.3,2788.67,87.0195,229.184,0.621287
8.415,53628.7,2795.09,87.0165,229.77,0.62415
8.426,53697.1,2801.52,87.0134,230.357,0.627027
8.437,53765.5,2807.97,87.0104,230.944,0.629917
8.448,53833.9,2814.44,87.0073,231.532,0.632822
8.459,53902.3,2820.92,87.0042,232.121,0.635741
8.47,53970.8,2827.42,87.0011,232.71,0.638674
8.481,54039.2,2833.93,86.998,233.301,0.641621
8.492,54107.6,2840.47,86.9949,233.892,0.644582
8.503,54176,2847.02,86.9918,234.483,0.647558
8.514,54244.4,2853.58,86.9887,235.076,0.650548
8.525,54312.8,2860.16,86.9855,235.669,0.653552
8.536,54381.2,2866.76,86.9824,236.263,0.656571
8.547,54449.6,2873.38,86.9792,236.858,0.659605
8.558,54518,2880.01,86.9761,237.453,0.662653
8.569,54586.4,2886.66,86.9729,238.05,0.665716
8.58,54654.8,2893.32,86.9697,238.646,0.668794
8.591,54723.2,2900,86.9665,239.244,0.671886
8.602,54791.6,2906.7,86.9633,239.843,0.674994
8.613,54860,2913.42,86.9601,240.442,0.678116
8.624,54928.4,2920.15,86.9569,241.042,0.681254
8.635,54996.8,2926.9,86.9536,241.642,0.684406
8.646,55065.1,2933.66,86.9504,242.244,0.687574
8.657,55133.5,2940.45,86.9471,242.846,0.690756
8.668,55201.9,2947.24,86.9439,243.448,0.693954
8.679,55270.3,2954.06,86.9406,244.052,0.697168
8.69,55338.7,2960.89,86.9373,244.656,0.700397
8.701,55407.1,2967.74,86.934,245.261,0.703641
8.712,55475.5,2974.61,86.9307,245.867,0.706901
8.723,55543.8,2981.49,86.9274,246.474,0.710176
8.734,55612.2,2988.39,86.9241,247.081,0.713467
8.745,55680.6,2995.31,86.9208,247.689,0.716774
8.756,55749,3002.24,86.9174,248.297,0.720096
8.767,55817.3,3009.2,86.9141,248.907,0.723435
8.778,55885.7,3016.16,86.9107,249.517,0.726789
8.789,55954.1,3023.15,86.9074,250.128,0.73016
8.8,56022.5,3030.15,86.904,250.74,0.733546
8.811,56090.8,3037.17,86.9006,251.352,0.736948
8.822,56159.2,3044.21,86.8972,251.965,0.740367
8.833,56227.6,3051.26,86.8938,252.579,0.743802
8.844,56295.9,3058.33,86.8904,253.194,0.747253
8.855,56364.3,3065.42,86.887,253.809,0.750721
8.866,56432.7,3072.53,86.8836,254.425,0.754205
8.877,56501,3079.65,86.8801,255.042,0.757706
8.888,56569.4,3086.79,86.8767,255.659,0.761223
8.899,56637.7,3093.94,86.8732,256.278,0.764757
8.91,56706.1,3101.12,86.8698,256.897,0.768308
8.921,56774.5,3108.31,86.8663,257.516,0.771875
8.932,56842.8,3115.52,86.8628,258.137,0.77546
8.943,56911.2,3122.74,86.8593,258.758,0.779061
8.954,56979.5,3129.99,86.8558,259.38,0.782679
8.965,57047.9,3137.25,86.8523,260.003,0.786315
8.976,57116.2,3144.53,86.8488,260.626,0.789967
8.987,57184.6,3151.82,86.8452,261.25,0.793637
8.998,57252.9,3159.13,86.8417,261.875,0.797324
9.009,57321.3,3166.47,86.8382,262.501,0.801029
9.02,57389.6,3173.81,86.8346,263.127,0.804751
9.031,57457.9,3181.18,86.831,263.754,0.80849
9.042,57526.3,3188.56,86.8275,264.382,0.812247
9.053,57594.6,3195.96,86.8239,265.01,0.816022
9.064,57663,3203.38,86.8203,265.639,0.819814
9.075,57731.3,3210.82,86.8167,266.269,0.823625
9.086,57799.6,3218.27,86.8131,266.9,0.827453
9.097,57868,3225.74,86.8095,267.532,0.831299
9.108,57936.3,3233.23,86.8058,268.164,0.835163
9.119,58004.6,3240.73,86.8022,268.797,0.839045
9.13,58073,3248.26,86.7986,269.43,0.842945
9.141,58141.3,3255.8,86.7949,270.065,0.846864
9.152,58209.6,3263.36,86.7912,270.7,0.850801
9.163,58277.9,3270.93,86.7876,271.336,0.854756
9.174,58346.3,3278.53,86.7839,271.972,0.85873
9.185,58414.6,3286.14,86.7802,272.61,0.862722
9.196,58482.9,3293.77,86.7765,273.248,0.866733
9.207,58551.2,3301.42,86.7728,273.887,0.870763
9.218,58619.5,3309.08,86.7691,274.526,0.874811
9.229,58687.9,3316.77,86.7653,275.166,0.878879
9.24,58756.2,3324.47,86.7616,275.807,0.882965
9.251,58824.5,3332.19,86.7579,276.449,0.88707
9.262,58892.8,3339.93,86.7541,277.091,0.891194
9.273,58961.1,3347.68,86.7504,277.735,0.895338
9.284,59029.4,3355.45,86.7466,278.379,0.8995
9.295,59097.7,3363.25,86.7428,279.023,0.903682
9.306,59166,3371.05,86.739,279.669,0.907884
9.317,59234.3,3378.88,86.7352,280.315,0.912105
9.328,59302.6,3386.73,86.7314,280.961,0.916345
9.339,59370.9,3394.59,86.7276,281.609,0.920605
9.35,59439.2,3402.47,86.7238,282.257,0.924885
9.361,59507.5,3410.37,86.72,282.906,0.929184
9.372,59575.8,3418.29,86.7161,283.556,0.933504
9.383,59644.1,3426.22,86.7123,284.207,0.937843
9.394,59712.4,3434.18,86.7084,284.858,0.942202
9.405,59780.7,3442.15,86.7046,285.51,0.946582
9.416,59849,3450.14,86.7007,286.162,0.950982
9.427,59917.3,3458.15,86.6968,286.816,0.955401
9.438,59985.6,3466.17,86.6929,287.47,0.959842
9.449,60053.9,3474.22,86.689,288.125,0.964302
9.46,60122.1,3482.28,86.6851,288.78,0.968784
9.471,60190.4,3490.36,86.6812,289.437,0.973285
9.482,60258.7,3498.46,86.6773,290.094,0.977808
9.493,60327,3506.58,86.6734,290.751,0.982351
9.504,60395.3,3514.72,86.6694,291.41,0.986915
9.515,60463.5,3522.87,86.6655,292.069,0.9915
9.526,60531.8,3531.05,86.6615,292.729,0.996106
9.537,60600.1,3539.24,86.6575,293.39,1.00073
9.548,60668.4,3547.45,86.6536,294.051,1.00538
9.559,60736.6,3555.68,86.6496,294.713,1.01005
9.57,60804.9,3563.92,86.6456,295.376,1.01474
9.581,60873.2,3572.19,86.6416,296.04,1.01945
9.592,60941.4,3580.47,86.6376,296.704,1.02419
9.603,61009.7,3588.78,86.6336,297.369,1.02894
9.614,61077.9,3597.1,86.6295,298.035,1.03372
9.625,61146.2,3605.44,86.6255,298.702,1.03852
9.636,61214.5,3613.79,86.6215,299.369,1.04334
9.647,61282.7,3622.17,86.6174,300.037,1.04818
9.658,61351,3630.57,86.6134,300.706,1.05305
9.669,61419.2,3638.98,86.6093,301.375,1.05793
9.68,61487.5,3647.41,86.6052,302.045,1.06284
9.691,61555.7,3655.87,86.6011,302.716,1.06777
9.702,61624,3664.34,86.597,303.388,1.07273
9.713,61692.2,3672.82,86.5929,304.06,1.0777
9.724,61760.4,3681.33,86.5888,304.733,1.0827
9.735,61828.7,3689.86,86.5847,305.407,1.08772
9.746,61896.9,3698.4,86.5806,306.081,1.09277
9.757,61965.2,3706.97,86.5765,306.757,1.09783
9.768,62033.4,3715.55,86.5723,307.433,1.10292
9.779,62101.6,3724.15,86.5682,308.109,1.10804
9.79,62169.9,3732.77,86.564,308.787,1.11317
9.801,62238.1,3741.41,86.5598,309.465,1.11833
9.812,62306.3,3750.07,86.5557,310.144,1.12351
9.823,62374.6,3758.75,86.5515,310.823,1.12872
9.834,62442.8,3767.45,86.5473,311.504,1.13395
9.845,62511,3776.16,86.5431,312.185,1.1392
9.856,62579.2,3784.9,86.5389,312.866,1.14448
9.867,62647.4,3793.65,86.5347,313.549,1.14977
9.878,62715.7,3802.42,86.5304,314.232,1.1551
9.889,62783.9,3811.21,86.5262,314.916,1.16045
9.9,62852.1,3820.02,86.522,315.601,1.16582
9.911,62920.3,3828.85,86.5177,316.286,1.17121
9.922,62988.5,3837.7,86.5135,316.972,1.17663
9.933,63056.7,3846.57,86.5092,317.659,1.18208
9.944,63124.9,3855.46,86.5049,318.347,1.18755
9.955,63193.1,3864.36,86.5006,319.035,1.19304
9.966,63261.3,3873.29,86.4963,319.724,1.19856
9.977,63329.6,3882.23,86.492,320.414,1.2041
9.988,63397.8,3891.2,86.4877,321.104,1.20966
9.999,63465.9,3900.18,86.4834,321.796,1.21526
10.01,63534.1,3909.18,86.4791,322.488,1.22087
10.021,63602.3,3918.2,86.4748,323.18,1.22651
10.032,63670.5,3927.24,86.4704,323.874,1.23218
10.043,63738.7,3936.3,86.4661,324.568,1.23787
10.054,63806.9,3945.38,86.4617,325.263,1.24359
10.065,63875.1,3954.48,86.4574,325.958,1.24933
10.076,63943.3,3963.6,86.453,326.654,1.2551
10.087,64011.5,3972.74,86.4486,327.351,1.2609
10.098,64079.6,3981.9,86.4442,328.049,1.26671
10.109,64147.8,3991.07,86.4398,328.748,1.27256
10.12,64216,4000.27,86.4354,329.447,1.27843
10.131,64284.2,4009.49,86.431,330.147,1.28433
10.142,64352.4,4018.72,86.4266,330.847,1.29025
10.153,64420.5,4027.98,86.4222,331.549,1.2962
10.164,64488.7,4037.25,86.4177,332.251,1.30218
10.175,64556.9,4046.54,86.4133,332.953,1.30818
10.186,64625,4055.86,86.4088,333.657,1.31421
10.197,64693.2,4065.19,86.4044,334.361,1.32026
10.208,64761.4,4074.54,86.3999,335.066,1.32635
10.219,64829.5,4083.92,86.3954,335.772,1.33245
10.23,64897.7,4093.31,86.3909,336.478,1.33859
10.241,64965.8,4102.72,86.3865,337.185,1.34475
10.252,65034,4112.15,86.382,337.893,1.35094
10.263,65102.1,4121.6,86.3775,338.602,1.35716
10.274,65170.3,4131.07,86.3729,339.311,1.3634
10.285,65238.4,4140.56,86.3684,340.021,1.36968
10.296,65306.6,4150.07,86.3639,340.732,1.37597
10.307,65374.7,4159.61,86.3593,341.443,1.3823
10.318,65442.9,4169.16,86.3548,342.155,1.38866
10.329,65511,4178.73,86.3502,342.868,1.39504
10.34,65579.1,4188.32,86.3457,343.582,1.40145
10.351,65647.3,4197.92,86.3411,344.296,1.40789
10.362,65715.4,4207.55,86.3365,345.011,1.41435
10.373,65783.5,4217.2,86.3319,345.727,1.42085
10.384,65851.7,4226.87,86.3273,346.443,1.42737
10.395,65919.8,4236.56,86.3227,347.161,1.43392
10.406,65987.9,4246.27,86.3181,347.879,1.4405
10.417,66056.1,4256,86.3135,348.597,1.44711
10.428,66124.2,4265.75,86.3089,349.317,1.45375
10.439,66192.3,4275.52,86.3043,350.037,1.46042
10.45,66260.4,4285.31,86.2996,350.757,1.46711
10.461,66328.5,4295.12,86.295,351.479,1.47384
10.472,66396.6,4304.95,86.2903,352.201,1.48059
10.483,66464.7,4314.8,86.2856,352.924,1.48737
10.494,66532.9,4324.67,86.281,353.648,1.49419
10.505,66601,4334.56,86.2763,354.372,1.50103
10.516,66669.1,4344.47,86.2716,355.097,1.5079
10.527,66737.2,4354.4,86.2669,355.823,1.5148
10.538,66805.3,4364.35,86.2622,356.55,1.52173
10.549,66873.4,4374.32,86.2575,357.277,1.52869
10.56,66941.5,4384.32,86.2528,358.005,1.53569
10.571,67009.6,4394.33,86.2481,358.734,1.54271
10.582,67077.7,4404.36,86.2433,359.463,1.54976
10.593,67145.7,4414.41,86.2386,360.193,1.55684
10.604,67213.8,4424.48,86.2338,360.924,1.56395
10.615,67281.9,4434.58,86.2291,361.656,1.5711
10.626,67350,4444.69,86.2243,362.388,1.57827
10.637,67418.1,4454.82,86.2195,363.121,1.58548
10.648,67486.2,4464.98,86.2147,363.855,1.59271
10.659,67554.2,4475.15,86.21,364.589,1.59998
10.67,67622.3,4485.35,86.2052,365.324,1.60728
10.681,67690.4,4495.56,86.2004,366.06,1.61461
10.692,67758.4,4505.8,86.1955,366.797,1.62197
