time,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV,inval_lat
3.817,11772.5,389.34,88.1058,11.5566,0.0126402,74.9983
3.828,11805.4,389.702,88.1093,11.6213,0.0126637,74.9983
3.839,11838.3,390.066,88.1128,11.6862,0.0126874,74.9983
3.85,11871.2,390.433,88.1163,11.7513,0.0127112,74.9983
3.861,11904.1,390.801,88.1197,11.8166,0.0127352,74.9983
3.872,11937.1,391.171,88.1231,11.882,0.0127594,74.9983
3.883,11970,391.543,88.1265,11.9476,0.0127837,74.9983
3.894,12002.9,391.918,88.1298,12.0135,0.0128081,74.9983
3.905,12035.8,392.294,88.1332,12.0794,0.0128327,74.9983
3.916,12068.7,392.673,88.1365,12.1456,0.0128575,74.9983
3.927,12101.7,393.053,88.1397,12.212,0.0128824,74.9983
3.938,12134.6,393.436,88.143,12.2785,0.0129075,74.9983
3.949,12167.5,393.821,88.1462,12.3452,0.0129328,74.9983
3.96,12200.4,394.207,88.1494,12.4121,0.0129582,74.9983
3.971,12233.4,394.596,88.1525,12.4792,0.0129838,74.9983
3.982,12266.3,394.987,88.1557,12.5465,0.0130095,74.9983
3.993,12299.2,395.38,88.1588,12.6139,0.0130354,74.9983
4.004,12332.1,395.776,88.1618,12.6815,0.0130615,74.9983
4.015,12365,396.173,88.1649,12.7493,0.0130877,74.9983
4.026,12398,396.572,88.1679,12.8173,0.0131141,74.9982
4.037,12430.9,396.974,88.1709,12.8854,0.0131407,74.9982
4.048,12463.8,397.378,88.1739,12.9538,0.0131675,74.9982
4.059,12496.7,397.784,88.1768,13.0223,0.0131944,74.9982
4.07,12529.7,398.191,88.1798,13.091,0.0132215,74.9982
4.081,12562.6,398.602,88.1827,13.1599,0.0132487,74.9982
4.092,12595.5,399.014,88.1855,13.229,0.0132761,74.9982
4.103,12628.4,399.428,88.1884,13.2982,0.0133037,74.9982
4.114,12661.3,399.845,88.1912,13.3676,0.0133315,74.9982
4.125,12694.3,400.264,88.194,13.4372,0.0133594,74.9982
4.136,12727.2,400.685,88.1968,13.507,0.0133875,74.9982
4.147,12760.1,401.108,88.1995,13.577,0.0134158,74.9982
4.158,12793,401.533,88.2023,13.6471,0.0134443,74.9982
4.169,12825.9,401.961,88.205,13.7175,0.0134729,74.9982
4.18,12858.9,402.39,88.2076,13.788,0.0135018,74.9982
4.191,12891.8,402.822,88.2103,13.8586,0.0135308,74.9982
